raw_id,rank_title,role_normalized,company_std,location,location_std,pay_in_,salary_clean,salary_band,experience_level,years_experience_num
J5270,Penetration Tester,Pentester,,Germany,Germany,92211,92211.0,70-100k,Entry-Level,
J5271,Security Architect,Architect,,United Kingdom,United Kingdom,85403,85403.0,70-100k,Mid-Level,
J5272,Security Architect,Architect,,China,China,90383,90383.0,70-100k,Mid-Level,
J5273,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,94378,94378.0,70-100k,Senior,
J5274,Penetration Tester,Pentester,,New York,New York,131561,131561.0,100-150k,Mid-Level,
J5275,GRC Manager,Manager,,China,China,102555,102555.0,100-150k,Senior,
J5276,Cloud Architect,Architect,,Germany,Germany,82210,82210.0,70-100k,Entry-Level,
J5277,Cloud Architect,Architect,,United Kingdom,United Kingdom,118810,118810.0,100-150k,Senior,
J5278,Penetration Tester,Pentester,,United Kingdom,United Kingdom,101925,101925.0,100-150k,Mid-Level,
J5279,GRC Manager,Manager,,United Kingdom,United Kingdom,102730,102730.0,100-150k,Senior,
J5280,GRC Manager,Manager,,United Kingdom,United Kingdom,136538,136538.0,100-150k,Entry-Level,
J5281,Security Consultant,Security Consultant,,Germany,Germany,97182,97182.0,70-100k,Entry-Level,
J5282,Security Architect,Architect,,Germany,Germany,106071,106071.0,100-150k,Senior,
J5283,Security Consultant,Security Consultant,,Denmark,Denmark,92012,92012.0,70-100k,Entry-Level,
J5284,GRC Manager,Manager,,Germany,Germany,111403,111403.0,100-150k,Entry-Level,
J5285,Cloud Architect,Architect,,Denmark,Denmark,94280,94280.0,70-100k,Mid-Level,
J5286,Penetration Tester,Pentester,,China,China,117596,117596.0,100-150k,Mid-Level,
J5287,Cloud Architect,Architect,,United Kingdom,United Kingdom,92231,92231.0,70-100k,Entry-Level,
J5288,Cloud Architect,Architect,,Denmark,Denmark,126755,126755.0,100-150k,Entry-Level,
J5289,Security Compliance Manager,Manager,,America,America,110779,110779.0,100-150k,Mid-Level,
J5290,Security Compliance Manager,Manager,,Canada,Canada,106933,106933.0,100-150k,Senior,
J5291,Cloud Architect,Architect,,China,China,101072,101072.0,100-150k,Mid-Level,
J5292,Security Consultant,Security Consultant,,Germany,Germany,105089,105089.0,100-150k,Mid-Level,
J5293,GRC Manager,Manager,,United Kingdom,United Kingdom,95560,95560.0,70-100k,Mid-Level,
J5294,Security Architect,Architect,,Canada,Canada,117237,117237.0,100-150k,Entry-Level,
J5295,Cloud Architect,Architect,,United Kingdom,United Kingdom,103624,103624.0,100-150k,Senior,
J5296,Security Compliance Manager,Manager,,America,America,124706,124706.0,100-150k,Senior,
J5297,Security Consultant,Security Consultant,,New York,New York,125789,125789.0,100-150k,Senior,
J5298,Security Consultant,Security Consultant,,America,America,119342,119342.0,100-150k,Entry-Level,
J5299,Security Compliance Manager,Manager,,Denmark,Denmark,90834,90834.0,70-100k,Entry-Level,
J5300,Cloud Architect,Architect,,China,China,90604,90604.0,70-100k,Senior,
J5301,Penetration Tester,Pentester,,Denmark,Denmark,93943,93943.0,70-100k,Senior,
J5302,Security Compliance Manager,Manager,,China,China,117810,117810.0,100-150k,Entry-Level,
J5303,Cloud Architect,Architect,,Denmark,Denmark,111811,111811.0,100-150k,Mid-Level,
J5304,Cloud Architect,Architect,,China,China,119272,119272.0,100-150k,Senior,
J5305,Security Compliance Manager,Manager,,Canada,Canada,99101,99101.0,70-100k,Entry-Level,
J5306,Security Compliance Manager,Manager,,America,America,116507,116507.0,100-150k,Senior,
J5307,Cloud Architect,Architect,,Canada,Canada,99089,99089.0,70-100k,Mid-Level,
J5308,Cloud Architect,Architect,,America,America,90764,90764.0,70-100k,Entry-Level,
J5309,Security Architect,Architect,,America,America,121814,121814.0,100-150k,Senior,
J5310,Penetration Tester,Pentester,,United Kingdom,United Kingdom,126471,126471.0,100-150k,Senior,
J5311,GRC Manager,Manager,,China,China,115954,115954.0,100-150k,Mid-Level,
J5312,GRC Manager,Manager,,United Kingdom,United Kingdom,97242,97242.0,70-100k,Entry-Level,
J5313,Penetration Tester,Pentester,,Canada,Canada,100808,100808.0,100-150k,Entry-Level,
J5314,Penetration Tester,Pentester,,China,China,113883,113883.0,100-150k,Mid-Level,
J5315,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,99195,99195.0,70-100k,Mid-Level,
J5316,Security Architect,Architect,,Germany,Germany,126266,126266.0,100-150k,Mid-Level,
J5317,Security Consultant,Security Consultant,,Germany,Germany,136388,136388.0,100-150k,Mid-Level,
J5318,Cloud Architect,Architect,,Germany,Germany,80931,80931.0,70-100k,Senior,
J5319,Security Architect,Architect,,New York,New York,113346,113346.0,100-150k,Mid-Level,
J5320,Security Architect,Architect,,America,America,129031,129031.0,100-150k,Mid-Level,
J5321,Cloud Architect,Architect,,China,China,96845,96845.0,70-100k,Mid-Level,
J5322,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,95333,95333.0,70-100k,Senior,
J5323,Cloud Architect,Architect,,Germany,Germany,96871,96871.0,70-100k,Mid-Level,
J5324,GRC Manager,Manager,,New York,New York,107874,107874.0,100-150k,Mid-Level,
J5325,GRC Manager,Manager,,America,America,126213,126213.0,100-150k,Entry-Level,
J5326,Security Consultant,Security Consultant,,Canada,Canada,121023,121023.0,100-150k,Senior,
J5327,Security Architect,Architect,,Denmark,Denmark,90664,90664.0,70-100k,Entry-Level,
J5328,Penetration Tester,Pentester,,New York,New York,106520,106520.0,100-150k,Senior,
J5329,Penetration Tester,Pentester,,Germany,Germany,136422,136422.0,100-150k,Entry-Level,
J5330,Penetration Tester,Pentester,,United Kingdom,United Kingdom,129919,129919.0,100-150k,Senior,
J5331,Penetration Tester,Pentester,,America,America,100295,100295.0,100-150k,Entry-Level,
J5332,GRC Manager,Manager,,Canada,Canada,92706,92706.0,70-100k,Entry-Level,
J5333,GRC Manager,Manager,,Canada,Canada,115048,115048.0,100-150k,Mid-Level,
J5334,Penetration Tester,Pentester,,China,China,109237,109237.0,100-150k,Entry-Level,
J5335,Cloud Architect,Architect,,United Kingdom,United Kingdom,81089,81089.0,70-100k,Senior,
J5336,Security Compliance Manager,Manager,,America,America,117003,117003.0,100-150k,Mid-Level,
J5337,Security Compliance Manager,Manager,,Denmark,Denmark,141783,141783.0,100-150k,Entry-Level,
J5338,Penetration Tester,Pentester,,Canada,Canada,97405,97405.0,70-100k,Senior,
J5339,Security Consultant,Security Consultant,,New York,New York,99467,99467.0,70-100k,Senior,
J5340,Security Architect,Architect,,Denmark,Denmark,111150,111150.0,100-150k,Entry-Level,
J5341,GRC Manager,Manager,,Germany,Germany,118906,118906.0,100-150k,Mid-Level,
J5342,Cloud Architect,Architect,,United Kingdom,United Kingdom,92714,92714.0,70-100k,Mid-Level,
J5343,Cloud Architect,Architect,,China,China,91225,91225.0,70-100k,Mid-Level,
J5344,Security Architect,Architect,,Denmark,Denmark,102870,102870.0,100-150k,Mid-Level,
J5345,Security Compliance Manager,Manager,,Denmark,Denmark,94071,94071.0,70-100k,Mid-Level,
J5346,Security Architect,Architect,,New York,New York,109541,109541.0,100-150k,Entry-Level,
J5347,GRC Manager,Manager,,Canada,Canada,115124,115124.0,100-150k,Senior,
J5348,Penetration Tester,Pentester,,Germany,Germany,101160,101160.0,100-150k,Entry-Level,
J5349,Security Compliance Manager,Manager,,New York,New York,96253,96253.0,70-100k,Entry-Level,
J5350,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,95785,95785.0,70-100k,Entry-Level,
J5351,Security Compliance Manager,Manager,,China,China,100687,100687.0,100-150k,Mid-Level,
J5352,Security Architect,Architect,,New York,New York,126824,126824.0,100-150k,Senior,
J5353,Security Compliance Manager,Manager,,China,China,100915,100915.0,100-150k,Senior,
J5354,Penetration Tester,Pentester,,China,China,93113,93113.0,70-100k,Entry-Level,
J5355,Security Compliance Manager,Manager,,America,America,117674,117674.0,100-150k,Senior,
J5356,GRC Manager,Manager,,China,China,130350,130350.0,100-150k,Senior,
J5357,Penetration Tester,Pentester,,New York,New York,107044,107044.0,100-150k,Entry-Level,
J5358,Security Compliance Manager,Manager,,China,China,104902,104902.0,100-150k,Mid-Level,
J5359,Penetration Tester,Pentester,,United Kingdom,United Kingdom,96821,96821.0,70-100k,Senior,
J5360,Security Architect,Architect,,New York,New York,118003,118003.0,100-150k,Senior,
J5361,Security Compliance Manager,Manager,,Denmark,Denmark,82659,82659.0,70-100k,Entry-Level,
J5362,Security Consultant,Security Consultant,,Germany,Germany,85513,85513.0,70-100k,Senior,
J5363,Security Consultant,Security Consultant,,Canada,Canada,88085,88085.0,70-100k,Senior,
J5364,Security Compliance Manager,Manager,,Denmark,Denmark,133297,133297.0,100-150k,Entry-Level,
J5365,Security Architect,Architect,,New York,New York,89361,89361.0,70-100k,Senior,
J5366,Security Consultant,Security Consultant,,America,America,106746,106746.0,100-150k,Entry-Level,
J5367,Cloud Architect,Architect,,Denmark,Denmark,106593,106593.0,100-150k,Senior,
J5368,Security Consultant,Security Consultant,,China,China,97096,97096.0,70-100k,Entry-Level,
J5369,Penetration Tester,Pentester,,Denmark,Denmark,107509,107509.0,100-150k,Mid-Level,
J5370,GRC Manager,Manager,,New York,New York,83119,83119.0,70-100k,Mid-Level,
J5371,Cloud Architect,Architect,,New York,New York,111453,111453.0,100-150k,Senior,
J5372,Security Compliance Manager,Manager,,Denmark,Denmark,100351,100351.0,100-150k,Senior,
J5373,Security Architect,Architect,,America,America,119640,119640.0,100-150k,Senior,
J5374,GRC Manager,Manager,,Denmark,Denmark,100654,100654.0,100-150k,Senior,
J5375,Security Consultant,Security Consultant,,Denmark,Denmark,106109,106109.0,100-150k,Mid-Level,
J5376,Security Architect,Architect,,China,China,89393,89393.0,70-100k,Entry-Level,
J5377,Cloud Architect,Architect,,New York,New York,88920,88920.0,70-100k,Senior,
J5378,Security Compliance Manager,Manager,,China,China,120304,120304.0,100-150k,Mid-Level,
J5379,Cloud Architect,Architect,,China,China,104678,104678.0,100-150k,Entry-Level,
J5380,Penetration Tester,Pentester,,Canada,Canada,104748,104748.0,100-150k,Senior,
J5381,Cloud Architect,Architect,,New York,New York,104668,104668.0,100-150k,Senior,
J5382,Penetration Tester,Pentester,,Denmark,Denmark,112303,112303.0,100-150k,Senior,
J5383,Security Compliance Manager,Manager,,Germany,Germany,77714,77714.0,70-100k,Senior,
J5384,GRC Manager,Manager,,Germany,Germany,98920,98920.0,70-100k,Entry-Level,
J5385,Penetration Tester,Pentester,,America,America,107112,107112.0,100-150k,Mid-Level,
J5386,Security Compliance Manager,Manager,,Germany,Germany,108137,108137.0,100-150k,Mid-Level,
J5387,Cloud Architect,Architect,,New York,New York,97015,97015.0,70-100k,Senior,
J5388,Penetration Tester,Pentester,,Canada,Canada,115570,115570.0,100-150k,Entry-Level,
J5389,GRC Manager,Manager,,Germany,Germany,123464,123464.0,100-150k,Entry-Level,
J5390,Cloud Architect,Architect,,United Kingdom,United Kingdom,101142,101142.0,100-150k,Mid-Level,
J5391,Security Architect,Architect,,Denmark,Denmark,105493,105493.0,100-150k,Mid-Level,
J5392,GRC Manager,Manager,,New York,New York,139251,139251.0,100-150k,Entry-Level,
J5393,Cloud Architect,Architect,,Germany,Germany,126771,126771.0,100-150k,Mid-Level,
J5394,Security Architect,Architect,,China,China,94739,94739.0,70-100k,Senior,
J5395,GRC Manager,Manager,,China,China,119331,119331.0,100-150k,Senior,
J5396,Security Architect,Architect,,United Kingdom,United Kingdom,99247,99247.0,70-100k,Senior,
J5397,Security Architect,Architect,,America,America,92339,92339.0,70-100k,Mid-Level,
J5398,Security Architect,Architect,,New York,New York,119144,119144.0,100-150k,Senior,
J5399,Cloud Architect,Architect,,Canada,Canada,114501,114501.0,100-150k,Senior,
J5400,Security Compliance Manager,Manager,,Canada,Canada,139842,139842.0,100-150k,Mid-Level,
J5401,Security Compliance Manager,Manager,,America,America,91659,91659.0,70-100k,Entry-Level,
J5402,Cloud Architect,Architect,,New York,New York,108502,108502.0,100-150k,Senior,
J5403,Penetration Tester,Pentester,,China,China,100614,100614.0,100-150k,Mid-Level,
J5404,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,97685,97685.0,70-100k,Mid-Level,
J5405,Security Compliance Manager,Manager,,America,America,104195,104195.0,100-150k,Senior,
J5406,Security Consultant,Security Consultant,,Canada,Canada,112498,112498.0,100-150k,Entry-Level,
J5407,Cloud Architect,Architect,,Germany,Germany,111648,111648.0,100-150k,Entry-Level,
J5408,Penetration Tester,Pentester,,Germany,Germany,95165,95165.0,70-100k,Entry-Level,
J5409,Security Architect,Architect,,America,America,119733,119733.0,100-150k,Entry-Level,
J5410,GRC Manager,Manager,,Denmark,Denmark,86693,86693.0,70-100k,Entry-Level,
J5411,GRC Manager,Manager,,New York,New York,96142,96142.0,70-100k,Mid-Level,
J5412,Security Architect,Architect,,America,America,131602,131602.0,100-150k,Entry-Level,
J5413,Security Compliance Manager,Manager,,Canada,Canada,114183,114183.0,100-150k,Senior,
J5414,GRC Manager,Manager,,New York,New York,92608,92608.0,70-100k,Senior,
J5415,Penetration Tester,Pentester,,Denmark,Denmark,100177,100177.0,100-150k,Senior,
J5416,GRC Manager,Manager,,China,China,96678,96678.0,70-100k,Entry-Level,
J5417,GRC Manager,Manager,,China,China,103105,103105.0,100-150k,Entry-Level,
J5418,Penetration Tester,Pentester,,Canada,Canada,90667,90667.0,70-100k,Entry-Level,
J5419,Cloud Architect,Architect,,Denmark,Denmark,117071,117071.0,100-150k,Entry-Level,
J5420,Penetration Tester,Pentester,,Germany,Germany,134933,134933.0,100-150k,Mid-Level,
J5421,Security Compliance Manager,Manager,,Denmark,Denmark,93671,93671.0,70-100k,Mid-Level,
J5422,Security Compliance Manager,Manager,,Germany,Germany,108967,108967.0,100-150k,Senior,
J5423,Cloud Architect,Architect,,China,China,82596,82596.0,70-100k,Senior,
J5424,Security Architect,Architect,,Germany,Germany,117284,117284.0,100-150k,Entry-Level,
J5425,Penetration Tester,Pentester,,America,America,89936,89936.0,70-100k,Senior,
J5426,GRC Manager,Manager,,New York,New York,111039,111039.0,100-150k,Entry-Level,
J5427,Security Architect,Architect,,Canada,Canada,96224,96224.0,70-100k,Entry-Level,
J5428,Penetration Tester,Pentester,,Canada,Canada,105933,105933.0,100-150k,Entry-Level,
J5429,Security Compliance Manager,Manager,,Denmark,Denmark,84105,84105.0,70-100k,Senior,
J5430,Security Consultant,Security Consultant,,New York,New York,101311,101311.0,100-150k,Senior,
J5431,Security Consultant,Security Consultant,,Canada,Canada,136883,136883.0,100-150k,Senior,
J5432,Security Consultant,Security Consultant,,America,America,117666,117666.0,100-150k,Mid-Level,
J5433,Security Compliance Manager,Manager,,New York,New York,107069,107069.0,100-150k,Entry-Level,
J5434,Cloud Architect,Architect,,United Kingdom,United Kingdom,117432,117432.0,100-150k,Mid-Level,
J5435,Security Compliance Manager,Manager,,New York,New York,94654,94654.0,70-100k,Senior,
J5436,GRC Manager,Manager,,Canada,Canada,101980,101980.0,100-150k,Entry-Level,
J5437,Security Architect,Architect,,New York,New York,117472,117472.0,100-150k,Mid-Level,
J5438,Security Architect,Architect,,United Kingdom,United Kingdom,102782,102782.0,100-150k,Mid-Level,
J5439,Cloud Architect,Architect,,Denmark,Denmark,97160,97160.0,70-100k,Entry-Level,
J5440,Penetration Tester,Pentester,,Denmark,Denmark,103188,103188.0,100-150k,Senior,
J5441,Penetration Tester,Pentester,,New York,New York,101962,101962.0,100-150k,Entry-Level,
J5442,Security Compliance Manager,Manager,,New York,New York,104630,104630.0,100-150k,Mid-Level,
J5443,Security Architect,Architect,,Canada,Canada,114276,114276.0,100-150k,Senior,
J5444,Security Consultant,Security Consultant,,New York,New York,117957,117957.0,100-150k,Senior,
J5445,GRC Manager,Manager,,America,America,91110,91110.0,70-100k,Senior,
J5446,Cloud Architect,Architect,,Denmark,Denmark,108218,108218.0,100-150k,Mid-Level,
J5447,GRC Manager,Manager,,New York,New York,94898,94898.0,70-100k,Senior,
J5448,GRC Manager,Manager,,United Kingdom,United Kingdom,127743,127743.0,100-150k,Mid-Level,
J5449,Security Compliance Manager,Manager,,Canada,Canada,113567,113567.0,100-150k,Senior,
J5450,Security Compliance Manager,Manager,,America,America,115469,115469.0,100-150k,Mid-Level,
J5451,Security Compliance Manager,Manager,,Canada,Canada,88168,88168.0,70-100k,Senior,
J5452,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,111867,111867.0,100-150k,Entry-Level,
J5453,Security Architect,Architect,,China,China,98469,98469.0,70-100k,Mid-Level,
J5454,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,88432,88432.0,70-100k,Mid-Level,
J5455,Security Compliance Manager,Manager,,America,America,100204,100204.0,100-150k,Entry-Level,
J5456,Penetration Tester,Pentester,,America,America,94706,94706.0,70-100k,Senior,
J5457,Cloud Architect,Architect,,China,China,115110,115110.0,100-150k,Mid-Level,
J5458,Penetration Tester,Pentester,,New York,New York,127384,127384.0,100-150k,Senior,
J5459,GRC Manager,Manager,,Denmark,Denmark,118085,118085.0,100-150k,Mid-Level,
J5460,GRC Manager,Manager,,America,America,102753,102753.0,100-150k,Mid-Level,
J5461,Cloud Architect,Architect,,China,China,101930,101930.0,100-150k,Senior,
J5462,Security Compliance Manager,Manager,,New York,New York,97113,97113.0,70-100k,Entry-Level,
J5463,Penetration Tester,Pentester,,New York,New York,97589,97589.0,70-100k,Entry-Level,
J5464,GRC Manager,Manager,,Canada,Canada,109092,109092.0,100-150k,Mid-Level,
J5465,Security Compliance Manager,Manager,,China,China,98634,98634.0,70-100k,Mid-Level,
J5466,Security Consultant,Security Consultant,,Canada,Canada,101963,101963.0,100-150k,Mid-Level,
J5467,Security Architect,Architect,,China,China,93083,93083.0,70-100k,Senior,
J5468,Cloud Architect,Architect,,Germany,Germany,103789,103789.0,100-150k,Senior,
J5469,Security Consultant,Security Consultant,,Germany,Germany,85580,85580.0,70-100k,Entry-Level,
